"Site","Sampling.Date","Luminex.Date","Species","Age","Sex","Repro.Status","Weight","Forearm","EBOV","MARV","logEBOV","logMARV","logEBOVrs","logMARVrs","BodyCondition","ReproSex","Year"
"Tanoboase","2014-07-22","2014-09-11","Epomophorus gambianus","Adult","F","Pregnant",122,89,88.5,13.75,4.48300255201388,2.62103882411258,0.339234806589566,0.12431939868923,1.37078651685393,"Pregnant/Lactating","2014"
"Tanoboase","2014-07-22","2014-09-11","Epomophorus gambianus","Adult","F","Pregnant",94,82.5,40.5,11.5,3.70130197411249,2.4423470353692,0.21413765572591,0.0914147739147081,1.13939393939394,"Pregnant/Lactating","2014"
"Tanoboase","2014-07-22","2014-09-11","Epomophorus gambianus","Adult","M","No reproductive status",138,89.4,44.25,9,3.78985537145394,2.19722457733622,0.22830903799155,0.0462774871814765,1.54362416107383,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Epomophorus gambianus","Subadult","M","No reproductive status",168,86,32.75,9.5,3.48890296208126,2.2512917986065,0.18014700508229,0.056233521764881,1.95348837209302,"Sexually immature","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",216,113.2,15,7,2.70805020110221,1.94591014905531,0.0551855321040514,0,1.90812720848057,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",278,117.7,14,8.5,2.63905732961526,2.14006616349627,0.044144461012495,0.0357522348834462,2.36193712829227,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",270,118.9,20.25,9.5,3.00815479355255,2.2512917986065,0.103211887127895,0.056233521764881,2.27081581160639,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Subadult","M","No reproductive status",176,108,14.5,8,2.67414864942653,2.07944154167984,0.0497601970788806,0.024588708864733,1.62962962962963,"Sexually immature","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Subadult","F","No reproductive status",213,117,13.75,5.5,2.62103882411258,1.70474809223843,0.0412609225261125,-0.0444080113877407,1.82051282051282,"Sexually immature","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",260,118.4,12,6.5,2.484906649788,1.87180217690159,0.0194754107453758,-0.0136463742048098,2.19594594594595,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",238,118.8,16,10.5,2.77258872223978,2.35137525716348,0.06551376434988,0.0746630683775872,2.003367003367,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",311,124.5,16.75,6.75,2.81839825827108,1.90954250488444,0.072844758597429,-0.00669680287936742,2.49799196787149,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",245,113.8,15.5,9.75,2.7408400239252,2.27726728500976,0.0604329548749191,0.0610166941727774,2.15289982425308,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",256,121.4,23,9,3.13549421592915,2.19722457733622,0.123590276734185,0.0462774871814765,2.10873146622735,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",230,117,18,6,2.89037175789616,1.79175946922805,0.0843628257388874,-0.0283855811961108,1.96581196581197,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Subadult","F","No reproductive status",255,117,15.5,10.5,2.7408400239252,2.35137525716348,0.0604329548749191,0.0746630683775872,2.17948717948718,"Sexually immature","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",271,112.5,11.75,5.5,2.46385324059017,1.70474809223843,0.0161061903800971,-0.0444080113877407,2.40888888888889,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",268,123.2,20.5,11.75,3.02042488614436,2.46385324059017,0.105175495275902,0.0953749649122696,2.17532467532468,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",261,115.3,37.5,4.5,3.62434093297637,1.50407739677627,0.201821422060743,-0.0813598712569546,2.26366001734605,"M","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Juvenile","M","No reproductive status",155,104.4,12,9.25,2.484906649788,2.22462355152433,0.0194754107453758,0.0513227831696511,1.48467432950192,"Sexually immature","2014"
"Tanoboase","2014-07-22","2014-09-11","Eidolon helvum","Adult","M","No reproductive status",246,120.5,11.25,9.5,2.42036812865043,2.2512917986065,0.00914717849954732,0.056233521764881,2.04149377593361,"M","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Adult","F","Pregnant",110,84,41.5,10.75,3.72569342723665,2.37490575457367,0.218041070124616,0.0789960161503146,1.30952380952381,"Pregnant/Lactating","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Subadult","F","No reproductive status",80,76.5,135.75,6.5,4.91081495881404,1.87180217690159,0.407698505744684,-0.0136463742048098,1.04575163398693,"Sexually immature","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Subadult","M","No reproductive status",90,80,109.5,15,4.69592454925656,2.70805020110221,0.373309151631968,0.14034182888086,1.125,"Sexually immature","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Adult","M","No reproductive status",156,88.8,98.5,11,4.59005654817804,2.39789527279837,0.356366877726904,0.0832293470506904,1.75675675675676,"M","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Subadult","M","No reproductive status",84,81,26.5,7.25,3.27714473299218,1.98100146886658,0.14625890025052,0.00646177823476171,1.03703703703704,"Sexually immature","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Subadult","M","No reproductive status",102,85,90.5,6.75,4.50534985070588,1.90954250488444,0.342811090751173,-0.00669680287936742,1.2,"Sexually immature","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Juvenile","M","No reproductive status",76,78.5,124.5,21,4.82430571590476,3.04452243772342,0.393854253716143,0.202300426816018,0.968152866242038,"Sexually immature","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Juvenile","F","No reproductive status",66,73.8,39,7.5,3.66356164612965,2.01490302054226,0.20809799343477,0.0127044704424287,0.894308943089431,"Sexually immature","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Subadult","F","No reproductive status",114,88.9,15,6.5,2.70805020110221,1.87180217690159,0.0551855321040514,-0.0136463742048098,1.28233970753656,"Sexually immature","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Subadult","F","No reproductive status",118,86,39,6.5,3.66356164612965,1.87180217690159,0.20809799343477,-0.0136463742048098,1.37209302325581,"Sexually immature","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Adult","M","No reproductive status",132,92.4,74.25,8,4.30743777768281,2.07944154167984,0.311138814745987,0.024588708864733,1.42857142857143,"M","2014"
"Tanoboase","2014-07-23","2014-09-11","Epomophorus gambianus","Subadult","M","No reproductive status",122,87.7,90,13.25,4.49980967033027,2.58399755243223,0.341924484293594,0.117498552838482,1.39110604332953,"Sexually immature","2014"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Adult","M","No reproductive status",260,120.7,27,5,3.29583686600433,1.6094379124341,0.303637581553755,-0.0752256530543264,2.15410107705054,"M","2015"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Adult","M","No reproductive status",268,119.6,9,4.75,2.19722457733622,1.55814461804655,0.151818790776878,-0.0847420614713534,2.24080267558528,"M","2015"
"Tanoboase","2015-01-21","2015-07-30","Epomophorus gambianus","Juvenile","M","No reproductive status",72,75.3,111,9,4.70953020131233,2.19722457733622,0.498997869172594,0.0338259887261322,0.956175298804781,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Subadult","M","No reproductive status",186,108.6,11,4.5,2.39789527279837,1.50407739677627,0.179549758875144,-0.094773114569526,1.71270718232044,"Sexually immature","2015"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Adult","M","No reproductive status",293,118.8,11,8.5,2.39789527279837,2.14006616349627,0.179549758875144,0.0232214288696215,2.46632996632997,"M","2015"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Juvenile","M","No reproductive status",175,110,16.5,8.5,2.80336038090653,2.14006616349627,0.23558155739965,0.0232214288696215,1.59090909090909,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Subadult","M","No reproductive status",191,108.6,17,8,2.83321334405622,2.07944154167984,0.239706980729827,0.0119737859131373,1.75874769797422,"Sexually immature","2015"
"Tanoboase","2015-01-21","2015-07-30","Epomophorus gambianus","Adult","F","Pregnant",94,84.4,22.5,9.5,3.11351530921037,2.2512917986065,0.278442306960046,0.0438570418243047,1.11374407582938,"Pregnant/Lactating","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Adult","M","No reproductive status",248,111.6,10.75,5.5,2.37490575457367,1.70474809223843,0.176372804736348,-0.0575428232000916,2.22222222222222,"M","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Adult","M","No reproductive status",261,114.5,3.5,5,1.25276296849537,1.6094379124341,0.0213023011395406,-0.0752256530543264,2.27947598253275,"M","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Juvenile","M","No reproductive status",172,106.5,9.5,6,2.2512917986065,1.79175946922805,0.159290416789609,-0.0413996643281943,1.6150234741784,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Adult","M","No reproductive status",260,112,8.5,6.25,2.14006616349627,1.83258146374831,0.143919988477455,-0.0338259887261321,2.32142857142857,"M","2015"
"Tanoboase","2015-01-22","2015-07-30","Epomophorus gambianus","Subadult","M","No reproductive status",114,89.4,20.25,9.5,3.00815479355255,2.2512917986065,0.263882387825889,0.0438570418243047,1.2751677852349,"Sexually immature","2015"
"Tanoboase","2015-01-21","2015-07-30","Epomophorus gambianus","Adult","F","Pregnant",114,87.4,38,4.25,3.63758615972639,1.44691898293633,0.350864401294353,-0.105377674426037,1.30434782608696,"Pregnant/Lactating","2015"
"Tanoboase","2015-01-22","2015-07-30","Eidolon helvum","Juvenile","M","No reproductive status",162,105.5,13.75,8.25,2.62103882411258,2.11021320034659,0.210386282805941,0.0176828298542348,1.53554502369668,"Sexually immature","2015"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Adult","M","No reproductive status",277,110.9,12,3.5,2.484906649788,1.25276296849537,0.191573984504744,-0.141399301660235,2.49774571686204,"M","2015"
"Tanoboase","2015-01-20","2015-07-30","Epomophorus gambianus","Subadult","M","No reproductive status",84,78.7,22,5.5,3.09104245335832,1.70474809223843,0.275336751127516,-0.0575428232000916,1.06734434561626,"Sexually immature","2015"
"Tanoboase","2015-01-21","2015-07-30","Epomophorus gambianus","Adult","M","No reproductive status",150,92.4,9.5,7.5,2.2512917986065,2.01490302054226,0.159290416789609,0,1.62337662337662,"M","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Juvenile","M","No reproductive status",166,110.2,11.25,8.5,2.42036812865043,2.14006616349627,0.182655314707674,0.0232214288696215,1.50635208711434,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Epomophorus gambianus","Juvenile","F","No reproductive status",58,77,5,3.5,1.6094379124341,1.25276296849537,0.0705917176586631,-0.141399301660235,0.753246753246753,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Juvenile","F","No reproductive status",166,105.9,4.5,5.5,1.50407739677627,1.70474809223843,0.0560317985245056,-0.0575428232000916,1.56751652502361,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Subadult","M","No reproductive status",172,110.4,117,27,4.76217393479776,3.29583686600433,0.506272781388828,0.237650745076117,1.55797101449275,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Subadult","F","No reproductive status",285,103.7,5,5,1.6094379124341,1.6094379124341,0.0705917176586631,-0.0752256530543264,2.74831243972999,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Adult","F","No reproductive status",253,121.2,4.5,7,1.50407739677627,1.94591014905531,0.0560317985245056,-0.0128001983645769,2.08745874587459,"Unknown","2015"
"Tanoboase","2015-01-21","2015-07-30","Epomophorus gambianus","Adult","F","Pregnant",104,84.4,12.25,5.5,2.50552593699074,1.70474809223843,0.194423393055959,-0.0575428232000916,1.23222748815166,"Pregnant/Lactating","2015"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Juvenile","M","No reproductive status",181,106.7,27.5,6.5,3.31418600467253,1.87180217690159,0.306173275058313,-0.0265493977169128,1.69634489222118,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Adult","F","Pregnant",296,117.6,10,5.5,2.30258509299405,1.70474809223843,0.166378709911035,-0.0575428232000916,2.51700680272109,"Pregnant/Lactating","2015"
"Tanoboase","2015-01-20","2015-07-30","Epomophorus gambianus","Adult","F","Pregnant",94,83.1,9,4.75,2.19722457733622,1.55814461804655,0.151818790776878,-0.0847420614713534,1.13116726835138,"Pregnant/Lactating","2015"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Adult","M","No reproductive status",262,115.4,6.5,5.5,1.87180217690159,1.70474809223843,0.106848207582701,-0.0575428232000916,2.27036395147314,"M","2015"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Adult","F","Pregnant",284,120.5,20.5,6.5,3.02042488614436,1.87180217690159,0.265578009328783,-0.0265493977169128,2.35684647302905,"Pregnant/Lactating","2015"
"Tanoboase","2015-01-20","2015-07-30","Epomophorus gambianus","Adult","M","No reproductive status",140,93.2,30.5,14.5,3.41772668361337,2.67414864942653,0.32048170837474,0.12230937253126,1.50214592274678,"M","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Juvenile","M","No reproductive status",162,102.3,13.75,6.5,2.62103882411258,1.87180217690159,0.210386282805941,-0.0265493977169128,1.58357771260997,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Epomophorus gambianus","Adult","F","Pregnant",124,84,113,8,4.72738781871234,2.07944154167984,0.501465638655777,0.0119737859131373,1.47619047619048,"Pregnant/Lactating","2015"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Juvenile","M","No reproductive status",189,105,8,4.5,2.07944154167984,1.50407739677627,0.135542185980238,-0.094773114569526,1.8,"Sexually immature","2015"
"Tanoboase","2015-01-21","2015-07-30","Epomophorus gambianus","Adult","F","Pregnant",110,82.5,10.75,6.5,2.37490575457367,1.87180217690159,0.176372804736348,-0.0265493977169128,1.33333333333333,"Pregnant/Lactating","2015"
"Tanoboase","2015-01-21","2015-07-30","Epomophorus gambianus","Adult","M","No reproductive status",138,88.5,28,7,3.3322045101752,1.94591014905531,0.308663277896657,-0.0128001983645769,1.5593220338983,"M","2015"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Subadult","M","No reproductive status",277,110.2,5.5,6.5,1.70474809223843,1.87180217690159,0.083762766622772,-0.0265493977169128,2.51361161524501,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Adult","M","No reproductive status",261,104,8,5.75,2.07944154167984,1.74919985480926,0.135542185980238,-0.0492957193138682,2.50961538461538,"M","2015"
"Tanoboase","2015-01-22","2015-07-30","Epomophorus gambianus","Adult","M","No reproductive status",138,94.2,6.5,3,1.87180217690159,1.09861228866811,0.106848207582701,-0.169998767623852,1.46496815286624,"M","2015"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Adult","M","No reproductive status",262,116,12.5,7.5,2.52572864430826,2.01490302054226,0.197215233841832,0,2.25862068965517,"M","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Subadult","M","No reproductive status",196,116.1,10.75,5.25,2.37490575457367,1.65822807660353,0.176372804736348,-0.0661736486059086,1.68819982773471,"Sexually immature","2015"
"Tanoboase","2015-01-20","2015-07-30","Epomophorus gambianus","Adult","F","Pregnant",100,84,5,7,1.6094379124341,1.94591014905531,0.0705917176586631,-0.0128001983645769,1.19047619047619,"Pregnant/Lactating","2015"
"Tanoboase","2015-01-21","2015-07-30","Eidolon helvum","Adult","F","Pregnant",226,113.7,8.5,6.75,2.14006616349627,1.90954250488444,0.143919988477455,-0.0195474615151995,1.98768689533861,"Pregnant/Lactating","2015"
"Tanoboase","2015-01-20","2015-07-30","Eidolon helvum","Adult","M","No reproductive status",227,119.9,7,4.5,1.94591014905531,1.50407739677627,0.117089293391913,-0.094773114569526,1.89324437030859,"M","2015"
"Tanoboase","2015-01-20","2015-07-30","Epomophorus gambianus","Adult","F","Pregnant",120,84,9.5,7.5,2.2512917986065,2.01490302054226,0.159290416789609,0,1.42857142857143,"Pregnant/Lactating","2015"
"Tanoboase","2015-01-20","2015-07-30","Epomophorus gambianus","Subadult","M","No reproductive status",112,89,58.5,10.5,4.06902675423781,2.35137525716348,0.410485789136456,0.0624254546897495,1.25842696629213,"Sexually immature","2015"
