"Bat ID","Last 4 digits","Site","Sampling Date","Luminex Date","Species","Age","Sex","Repro Status","Weight (g)","Forearm (mm)","EBOV","MARV","logEBOV","logMARV","logEBOVrs","logMARVrs"
"3591525",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-10-08","E. helvum",NA,NA,NA,NA,NA,11.75,10,2.46385324059017,2.30258509299405,0.048391251978061,0.190251246338244
"5895543",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-10-08","E. helvum",NA,NA,NA,NA,NA,12,11,2.484906649788,2.39789527279837,0.0517303872237698,0.205137956890503
"3450416",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-10-08","E. helvum",NA,NA,NA,NA,NA,11,9.5,2.39789527279837,2.2512917986065,0.0379301160679874,0.182239631751146
"1937628",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-10-08","E. helvum",NA,NA,NA,NA,NA,19,15,2.94443897916644,2.70805020110221,0.12461362352776,0.253581750129537
"1600691",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-10-08","E. helvum",NA,NA,NA,NA,NA,18.25,26,2.9041650800285,3.25809653802148,0.118226059650103,0.339494720022769
"1924829",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-10-08","E. helvum",NA,NA,NA,NA,NA,15.75,18.75,2.75684036527164,2.93119375241642,0.0948599082118228,0.288435041423685
"3463981",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-10-08","E. helvum",NA,NA,NA,NA,NA,15,11.5,2.70805020110221,2.4423470353692,0.0871216385904428,0.212080977292818
"3591966",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-10-08","E. helvum",NA,NA,NA,NA,NA,17,15.5,2.83321334405622,2.7408400239252,0.106972896796379,0.258703266030859
"1924509",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-10-08","E. helvum",NA,NA,NA,NA,NA,16,13.5,2.77258872223978,2.60268968544438,0.0973576459093227,0.237125255099783
"5897200",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,12,8,2.484906649788,2.07944154167984,0.170869317687089,0.0547774180086795
"5897775",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,7,9.5,1.94591014905531,2.2512917986065,0.0961231937453554,0.087499350516825
"5897032",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,8.25,6,2.11021320034659,1.79175946922805,0.118908158432748,0
"5897731",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,6.5,5.5,1.87180217690159,1.70474809223843,0.0858461628849644,-0.0165677983624462
"5895564",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,9,6.5,2.19722457733622,1.87180217690159,0.130974587732321,0.0152408970757632
"1930778",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,8.25,5.5,2.11021320034659,1.70474809223843,0.118908158432748,-0.0165677983624462
"1591879",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,8.5,8.5,2.14006616349627,2.14006616349627,0.123048061531527,0.0663209258211574
"3555977",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,8.25,10.5,2.11021320034659,2.35137525716348,0.118908158432748,0.106556198232107
"5905675",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,9,6,2.19722457733622,1.79175946922805,0.130974587732321,0
"5896006",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,11.75,14.25,2.46385324059017,2.65675690671466,0.167949705535325,0.164703785000653
"5897617",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,8.25,11,2.11021320034659,2.39789527279837,0.118908158432748,0.115414054130061
"1925151",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,22.5,9,3.11351530921037,2.19722457733622,0.258042538114607,0.077204434483828
"5895653",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,12.75,7.75,2.54553127160443,2.04769284336526,0.179276525322114,0.0487321622025475
"5897203",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,12,5.75,2.484906649788,1.74919985480926,0.170869317687089,-0.00810375762882256
"3463362",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,10,7,2.30258509299405,1.94591014905531,0.145585610533433,0.0293517637482786
"3589968",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,10,7,2.30258509299405,1.94591014905531,0.145585610533433,0.0293517637482786
"3478656",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,12.75,7.25,2.54553127160443,1.98100146886658,0.179276525322114,0.036033486656474
"3461662",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,6.5,7.75,1.87180217690159,2.04769284336526,0.0858461628849644,0.0487321622025475
"5897532",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,14.5,9,2.67414864942653,2.19722457733622,0.197112727320982,0.077204434483828
"1589231",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,10,10.5,2.30258509299405,2.35137525716348,0.145585610533433,0.106556198232107
"5894939",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,7,7.75,1.94591014905531,2.04769284336526,0.0961231937453554,0.0487321622025475
"3483529",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,15,9.25,2.70805020110221,2.22462355152433,0.20181407432402,0.0824214612151788
"3594197",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,20,5.25,2.99573227355399,1.65822807660353,0.241708804278788,-0.0254256542604009
"5898337",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,9.75,8,2.27726728500976,2.07944154167984,0.142074626675552,0.0547774180086795
"1951534",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,10.25,10,2.32727770558442,2.30258509299405,0.149009894510446,0.0972660843412974
"5894900",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,8,7.75,2.07944154167984,2.04769284336526,0.114640853896501,0.0487321622025475
"5898735",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,6,7.5,1.79175946922805,2.01490302054226,0.0747461239417333,0.0424886663326178
"5898011",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,7.5,8.5,2.01490302054226,2.14006616349627,0.105690880578664,0.0663209258211574
"5897122",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,8.5,6.25,2.14006616349627,1.83258146374831,0.123048061531527,0.0077728981814077
"3589588",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,8,9,2.07944154167984,2.19722457733622,0.114640853896501,0.077204434483828
"1940949",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,7.5,9.5,2.01490302054226,2.2512917986065,0.105690880578664,0.087499350516825
"1607615",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,10.5,9,2.35137525716348,2.19722457733622,0.152351657535943,0.077204434483828
"5896047",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,7,8,1.94591014905531,2.07944154167984,0.0961231937453554,0.0547774180086795
"3586422",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,11,9.5,2.39789527279837,2.2512917986065,0.158802888387517,0.087499350516825
"5897426",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,9.75,7.5,2.27726728500976,2.01490302054226,0.142074626675552,0.0424886663326178
"5898050",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,8,9,2.07944154167984,2.19722457733622,0.114640853896501,0.077204434483828
"3470474",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,13.75,8.5,2.62103882411258,2.14006616349627,0.189747645024448,0.0663209258211574
"1940184",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,10,6.5,2.30258509299405,1.87180217690159,0.145585610533433,0.0152408970757632
"3470082",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,7.5,4.75,2.01490302054226,1.55814461804655,0.105690880578664,-0.0444825019756824
"5898663",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,8.5,8.5,2.14006616349627,2.14006616349627,0.123048061531527,0.0663209258211574
"3584766",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,13.5,7,2.60268968544438,1.94591014905531,0.187203051522908,0.0293517637482786
"5895182",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,5.5,6,1.70474809223843,1.79175946922805,0.0626796946421612,0
"1605574",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,9.75,7.75,2.27726728500976,2.04769284336526,0.142074626675552,0.0487321622025475
"5895860",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,6,5.5,1.79175946922805,1.70474809223843,0.0747461239417333,-0.0165677983624462
"5895437",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,6,6,1.79175946922805,1.79175946922805,0.0747461239417333,0
"3585649",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,5.5,6.5,1.70474809223843,1.87180217690159,0.0626796946421612,0.0152408970757632
"1607828",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,5.5,4.5,1.70474809223843,1.50407739677627,0.0626796946421612,-0.0547774180086795
"3484617",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,6.5,8,1.87180217690159,2.07944154167984,0.0858461628849644,0.0547774180086795
"5898394",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,9,5.5,2.19722457733622,1.70474809223843,0.130974587732321,-0.0165677983624462
"5897729",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,4.25,6.5,1.44691898293633,1.87180217690159,0.0269248677861716,0.0152408970757632
"3582870",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,14,5.5,2.63905732961526,1.70474809223843,0.192246387490711,-0.0165677983624462
"5898550",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,21.75,8.5,3.07961375753469,2.14006616349627,0.253341191111569,0.0663209258211574
"5897965",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,8.5,5.5,2.14006616349627,1.70474809223843,0.123048061531527,-0.0165677983624462
"3444640",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,7,7,1.94591014905531,1.94591014905531,0.0961231937453554,0.0293517637482786
"5897475",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,10.5,6,2.35137525716348,1.79175946922805,0.152351657535943,0
"5899054",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,14.25,5.5,2.65675690671466,1.70474809223843,0.194700902096631,-0.0165677983624462
"5896939",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,6,8.5,1.79175946922805,2.14006616349627,0.0747461239417333,0.0663209258211574
"5899288",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,6,7,1.79175946922805,1.94591014905531,0.0747461239417333,0.0293517637482786
"5897013",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,6.25,8,1.83258146374831,2.07944154167984,0.0804071734250082,0.0547774180086795
"5896540",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,7.5,5,2.01490302054226,1.6094379124341,0.105690880578664,-0.0347157681512101
"3471369",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,21.5,8.5,3.06805293513362,2.14006616349627,0.251737977244903,0.0663209258211574
"3476475",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,6,6.25,1.79175946922805,1.83258146374831,0.0747461239417333,0.0077728981814077
"5904934",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,5,6,1.6094379124341,1.79175946922805,0.0494624167880771,0
"1598029",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,39.5,6.25,3.67630067190708,1.83258146374831,0.336087617100349,0.0077728981814077
"3460556",NA,"Accra Zoo",2016-03-01 00:00:00,"2016-11-08","E. helvum",NA,NA,NA,NA,NA,5,9.5,1.6094379124341,2.2512917986065,0.0494624167880771,0.087499350516825
"1589231","9231","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,11.5,8.75,2.4423470353692,2.16905370036952,0.0656971219820573,0.0180725626055308
"1591037","1037","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,10,10,2.30258509299405,2.30258509299405,0.0442160459623415,0.045002551663903
"1685961","5961","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,9.25,6.75,2.22462355152433,1.90954250488444,0.0322335436411461,-0.0342644460751904
"3465863","5863","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,12.25,9,2.50552593699074,2.19722457733622,0.0754075679411677,0.0237539338064671
"3471369","1369","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,17.5,8.5,2.86220088092947,2.14006616349627,0.130227653115067,0.0122264912399687
"1930890","890","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,12,9,2.484906649788,2.19722457733622,0.072238432850834,0.0237539338064671
"1684438","4438","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,8.83333333333333,8,2.17853244432407,2.07944154167984,0.0251494507845646,0
"5894900","4900","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"M",NA,NA,NA,9,6,2.19722457733622,1.79175946922805,0.0280223868884926,-0.0580183798816574
"5896006","6006","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,12.5,5.75,2.52572864430826,1.74919985480926,0.0785126757002371,-0.0666016046058204
"3467369","7369","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,8,12.5,2.07944154167984,2.52572864430826,0.00991941622444579,0.090005103327806
"3491475","1475","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,6.25,5,1.83258146374831,1.6094379124341,-0.0280223868884925,-0.094788141905879
"1591879","1879","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,5.5,10.25,1.70474809223843,2.32727770558442,-0.0476700701175179,0.0499824427128278
"3463981","3981","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,7,7.5,1.94591014905531,2.01490302054226,-0.010604039211558,-0.0130158282177545
"3444640","4640","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,6,8.25,1.79175946922805,2.11021320034659,-0.0342966297378956,0.00620588473553789
"3478656","8656","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,8.75,6,2.16905370036952,1.79175946922805,0.0236925905263376,-0.0580183798816574
"1593800","3800","Accra Zoo",2016-03-08 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,NA,NA,11,5,2.39789527279837,1.6094379124341,0.0588649924712116,-0.094788141905879
"1591037","1037","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"240",NA,10.5,7.5,2.35137525716348,2.01490302054226,0.0517149774148301,-0.0130158282177545
"3465863","5863","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"205",NA,9.75,4.5,2.27726728500976,1.50407739677627,0.0403247594738978,-0.116036759763315
"1685961","5961","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"235",NA,9.5,7.25,2.2512917986065,1.98100146886658,0.0363323893866263,-0.0198529351912069
"1589231","9231","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"205",NA,3.5,7,1.25276296849537,1.94591014905531,-0.117139101800288,-0.0269299890583722
"3471369","1369","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"280",NA,14.25,5.25,2.65675690671466,1.65822807660353,0.0986514060130144,-0.0849483689400297
"1930890","890","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"230",NA,7.5,5.5,2.01490302054226,1.70474809223843,0,-0.0755664289525866
"5894900","4900","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"M",NA,"155",NA,5.5,6,1.70474809223843,1.79175946922805,-0.0476700701175179,-0.0580183798816574
"1684438","4438","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"210",NA,6.5,6.5,1.87180217690159,1.87180217690159,-0.0219942571524904,-0.0418757395670161
"5896006","6006","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"220",NA,3,7,1.09861228866811,1.94591014905531,-0.140831692326625,-0.0269299890583722
"1591879","1879","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"130",NA,6,6.75,1.79175946922805,1.90954250488444,-0.0342966297378956,-0.0342644460751904
"3467369","7369","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"190",NA,7.75,10.5,2.04769284336526,2.35137525716348,0.00503971728471681,0.0548423246297523
"3491475","1475","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"195",NA,8.5,6.5,2.14006616349627,1.87180217690159,0.0192372754912388,-0.0418757395670161
"3463981","3981","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"220",NA,6,3.5,1.79175946922805,1.25276296849537,-0.0342966297378956,-0.166720682628154
"3444640","4640","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"170",NA,8,7.25,2.07944154167984,1.98100146886658,0.00991941622444579,-0.0198529351912069
"3478656","8656","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"170",NA,9,7.5,2.19722457733622,2.01490302054226,0.0280223868884926,-0.0130158282177545
"1593800","3800","Accra Zoo",2016-03-15 00:00:00,"2016-06-09","E. helvum",NA,"F",NA,"235",NA,8.25,8.5,2.11021320034659,2.14006616349627,0.0146489465088702,0.0122264912399687
"3465863","6563","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"210",NA,10,9.25,2.30258509299405,2.22462355152433,0.0442160459623415,0.0292796312517961
"1685961","5961","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"225",NA,9.75,8.75,2.27726728500976,2.16905370036952,0.0403247594738978,0.0180725626055308
"1591037","1037","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"240",NA,11.25,11.5,2.42036812865043,2.4423470353692,0.0623190166263882,0.0731890889639616
"1589231","9231","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"200",NA,11.75,7.75,2.46385324059017,2.04769284336526,0.0690025742489346,-0.00640292953907373
"1930890","890","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"235",NA,11,8.5,2.39789527279837,2.14006616349627,0.0588649924712116,0.0122264912399687
"5894900","4900","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"M",NA,"160",NA,9,9.5,2.19722457733622,2.2512917986065,0.0280223868884926,0.0346579590593103
"3471369","1369","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"285",NA,20,7.5,2.99573227355399,2.01490302054226,0.150751108551071,-0.0130158282177545
"1684438","4438","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"210",NA,9,8.25,2.19722457733622,2.11021320034659,0.0280223868884926,0.00620588473553789
"1591879","1879","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"140",NA,8,5.5,2.07944154167984,1.70474809223843,0.00991941622444579,-0.0755664289525866
"5896006","6006","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"220",NA,8.5,7,2.14006616349627,1.94591014905531,0.0192372754912388,-0.0269299890583722
"3491475","1475","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"195",NA,15.5,7,2.7408400239252,1.94591014905531,0.111574779873446,-0.0269299890583722
"3467369","7369","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"200",NA,10,14.5,2.30258509299405,2.67414864942653,0.0442160459623415,0.119937758378575
"1593800","3800","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"230",NA,12.25,7,2.50552593699074,1.94591014905531,0.0754075679411677,-0.0269299890583722
"3478656","8656","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"165",NA,12.5,4.75,2.52572864430826,1.55814461804655,0.0785126757002371,-0.105132734510472
"3444640","4640","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"175",NA,7.5,8.25,2.01490302054226,2.11021320034659,0,0.00620588473553789
"3463981","3981","Accra Zoo",2016-03-22 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"230",NA,10,6.5,2.30258509299405,1.87180217690159,0.0442160459623415,-0.0418757395670161
"1591037","1037","Accra Zoo",2016-03-29 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"250",NA,10.75,13,2.37490575457367,2.56494935746154,0.0553315585460032,0.0979149540027659
"1685961","5961","Accra Zoo",2016-03-29 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"230",NA,7.75,8.5,2.04769284336526,2.14006616349627,0.00503971728471681,0.0122264912399687
"1589231","9231","Accra Zoo",2016-03-29 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"205",NA,12,7.5,2.484906649788,2.01490302054226,0.072238432850834,-0.0130158282177545
"3465863","5863","Accra Zoo",2016-03-29 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"210",NA,10.5,9.5,2.35137525716348,2.2512917986065,0.0517149774148301,0.0346579590593103
"1930890","890","Accra Zoo",2016-03-29 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"240",NA,9,5.75,2.19722457733622,1.74919985480926,0.0280223868884926,-0.0666016046058204
"1684438","4438","Accra Zoo",2016-03-29 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"220",NA,7,7.75,1.94591014905531,2.04769284336526,-0.010604039211558,-0.00640292953907373
"5894900","4900","Accra Zoo",2016-03-29 00:00:00,"2016-09-06","E. helvum",NA,"M",NA,"160",NA,6.5,8,1.87180217690159,2.07944154167984,-0.0219942571524904,0
